***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 19.0.14.1.3 - Marco de 2021 (CPLEX) (ACADEMICA)        *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA CEMEAI                                                                                                                                                


____________________________________________________________________

  te  caso exemplo - sistema reduzido                                            - Data do Caso: 06/01/2017                                                       
____________________________________________________________________


  
Relatorio das geracoes para cada recursao.
  
------;------;------;-------;--------;-----;--------------;-------------;
      ;      ;      ;       ;  TIPO  ;     ;              ;             ;
 IPER ; ITER ; IDES ; VOLTA ; USINA  ; NUM ;     Nome     ;   Geracao   ;
------;------;------;-------;--------;-----;--------------;-------------;
   10 ;    1 ;    F ;     2 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   11 ;    1 ;    F ;     2 ;    H   ;   6 ; FURNAS       ;     455.720 ;
   11 ;    1 ;    F ;     2 ;    H   ;   7 ; M. DE MORAES ;     292.232 ;
   11 ;    1 ;    F ;     2 ;    H   ;   8 ; ESTREITO     ;     634.253 ;
   11 ;    1 ;    F ;     2 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
   11 ;    1 ;    F ;     2 ;    H   ;  14 ; CACONDE      ;       6.478 ;
   11 ;    1 ;    F ;     2 ;    H   ;  15 ; E. DA CUNHA  ;      45.965 ;
   11 ;    1 ;    F ;     2 ;    H   ;  16 ; A.S.OLIVEIRA ;      14.144 ;
   11 ;    1 ;    F ;     2 ;    H   ;  24 ; EMBORCACAO   ;      55.383 ;
   11 ;    1 ;    F ;     2 ;    H   ;  25 ; NOVA PONTE   ;      41.021 ;
   11 ;    1 ;    F ;     2 ;    H   ;  26 ; MIRANDA      ;      55.024 ;
   11 ;    1 ;    F ;     2 ;    H   ;  30 ; CORUMBA I    ;     347.893 ;
   11 ;    1 ;    F ;     2 ;    H   ;  31 ; ITUMBIARA    ;     550.841 ;
   11 ;    1 ;    F ;     2 ;    H   ;  32 ; CACH.DOURADA ;     269.970 ;
   11 ;    1 ;    F ;     2 ;    H   ;  33 ; SAO SIMAO    ;     307.216 ;
   11 ;    1 ;    F ;     2 ;    T   ;   1 ; ANGRA 1      ;     657.000 ;
   11 ;    1 ;    F ;     2 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
   11 ;    1 ;    F ;     2 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   11 ;    1 ;    F ;     2 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
   11 ;    1 ;    F ;     2 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   12 ;    1 ;    F ;     2 ;    H   ;   6 ; FURNAS       ;    1093.601 ;
   12 ;    1 ;    F ;     2 ;    H   ;   7 ; M. DE MORAES ;     292.277 ;
   12 ;    1 ;    F ;     2 ;    H   ;   8 ; ESTREITO     ;     634.253 ;
   12 ;    1 ;    F ;     2 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
   12 ;    1 ;    F ;     2 ;    H   ;  14 ; CACONDE      ;       6.478 ;
   12 ;    1 ;    F ;     2 ;    H   ;  15 ; E. DA CUNHA  ;      45.965 ;
   12 ;    1 ;    F ;     2 ;    H   ;  16 ; A.S.OLIVEIRA ;      14.144 ;
   12 ;    1 ;    F ;     2 ;    H   ;  24 ; EMBORCACAO   ;     208.095 ;
   12 ;    1 ;    F ;     2 ;    H   ;  25 ; NOVA PONTE   ;     369.213 ;
   12 ;    1 ;    F ;     2 ;    H   ;  26 ; MIRANDA      ;     388.579 ;
   12 ;    1 ;    F ;     2 ;    H   ;  30 ; CORUMBA I    ;     347.949 ;
   12 ;    1 ;    F ;     2 ;    H   ;  31 ; ITUMBIARA    ;     963.563 ;
   12 ;    1 ;    F ;     2 ;    H   ;  32 ; CACH.DOURADA ;     438.565 ;
   12 ;    1 ;    F ;     2 ;    H   ;  33 ; SAO SIMAO    ;     490.990 ;
   12 ;    1 ;    F ;     2 ;    T   ;   1 ; ANGRA 1      ;     657.000 ;
   12 ;    1 ;    F ;     2 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
   12 ;    1 ;    F ;     2 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   12 ;    1 ;    F ;     2 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
   12 ;    1 ;    F ;     2 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   13 ;    1 ;    F ;     2 ;    H   ;   6 ; FURNAS       ;     685.782 ;
   13 ;    1 ;    F ;     2 ;    H   ;   7 ; M. DE MORAES ;     292.363 ;
   13 ;    1 ;    F ;     2 ;    H   ;   8 ; ESTREITO     ;     634.253 ;
   13 ;    1 ;    F ;     2 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
   13 ;    1 ;    F ;     2 ;    H   ;  14 ; CACONDE      ;       6.478 ;
   13 ;    1 ;    F ;     2 ;    H   ;  15 ; E. DA CUNHA  ;      45.965 ;
   13 ;    1 ;    F ;     2 ;    H   ;  16 ; A.S.OLIVEIRA ;      14.144 ;
   13 ;    1 ;    F ;     2 ;    H   ;  24 ; EMBORCACAO   ;      55.383 ;
   13 ;    1 ;    F ;     2 ;    H   ;  25 ; NOVA PONTE   ;     293.339 ;
   13 ;    1 ;    F ;     2 ;    H   ;  26 ; MIRANDA      ;     111.663 ;
   13 ;    1 ;    F ;     2 ;    H   ;  30 ; CORUMBA I    ;     348.005 ;
   13 ;    1 ;    F ;     2 ;    H   ;  31 ; ITUMBIARA    ;     550.871 ;
   13 ;    1 ;    F ;     2 ;    H   ;  32 ; CACH.DOURADA ;     269.970 ;
   13 ;    1 ;    F ;     2 ;    H   ;  33 ; SAO SIMAO    ;     307.216 ;
   13 ;    1 ;    F ;     2 ;    T   ;   1 ; ANGRA 1      ;     500.000 ;
   13 ;    1 ;    F ;     2 ;    T   ;   2 ; IGARAPE      ;      -0.000 ;
   13 ;    1 ;    F ;     2 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   13 ;    1 ;    F ;     2 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
   13 ;    1 ;    F ;     2 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   14 ;    1 ;    F ;     2 ;    H   ;   6 ; FURNAS       ;    1000.933 ;
   14 ;    1 ;    F ;     2 ;    H   ;   7 ; M. DE MORAES ;     292.433 ;
   14 ;    1 ;    F ;     2 ;    H   ;   8 ; ESTREITO     ;     634.253 ;
   14 ;    1 ;    F ;     2 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
   14 ;    1 ;    F ;     2 ;    H   ;  14 ; CACONDE      ;       6.478 ;
   14 ;    1 ;    F ;     2 ;    H   ;  15 ; E. DA CUNHA  ;      45.965 ;
   14 ;    1 ;    F ;     2 ;    H   ;  16 ; A.S.OLIVEIRA ;      14.144 ;
   14 ;    1 ;    F ;     2 ;    H   ;  24 ; EMBORCACAO   ;      55.383 ;
   14 ;    1 ;    F ;     2 ;    H   ;  25 ; NOVA PONTE   ;     293.626 ;
   14 ;    1 ;    F ;     2 ;    H   ;  26 ; MIRANDA      ;     227.450 ;
   14 ;    1 ;    F ;     2 ;    H   ;  30 ; CORUMBA I    ;     348.060 ;
   14 ;    1 ;    F ;     2 ;    H   ;  31 ; ITUMBIARA    ;     744.257 ;
   14 ;    1 ;    F ;     2 ;    H   ;  32 ; CACH.DOURADA ;     347.852 ;
   14 ;    1 ;    F ;     2 ;    H   ;  33 ; SAO SIMAO    ;     307.216 ;
   14 ;    1 ;    F ;     2 ;    T   ;   1 ; ANGRA 1      ;       0.000 ;
   14 ;    1 ;    F ;     2 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
   14 ;    1 ;    F ;     2 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   14 ;    1 ;    F ;     2 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
   14 ;    1 ;    F ;     2 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   15 ;    1 ;    F ;     2 ;    H   ;   6 ; FURNAS       ;     851.887 ;
   15 ;    1 ;    F ;     2 ;    H   ;   7 ; M. DE MORAES ;     292.532 ;
   15 ;    1 ;    F ;     2 ;    H   ;   8 ; ESTREITO     ;     634.253 ;
   15 ;    1 ;    F ;     2 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
   15 ;    1 ;    F ;     2 ;    H   ;  14 ; CACONDE      ;       6.478 ;
   15 ;    1 ;    F ;     2 ;    H   ;  15 ; E. DA CUNHA  ;      45.965 ;
   15 ;    1 ;    F ;     2 ;    H   ;  16 ; A.S.OLIVEIRA ;      14.144 ;
   15 ;    1 ;    F ;     2 ;    H   ;  24 ; EMBORCACAO   ;      55.383 ;
   15 ;    1 ;    F ;     2 ;    H   ;  25 ; NOVA PONTE   ;     293.913 ;
   15 ;    1 ;    F ;     2 ;    H   ;  26 ; MIRANDA      ;     227.624 ;
   15 ;    1 ;    F ;     2 ;    H   ;  30 ; CORUMBA I    ;     348.116 ;
   15 ;    1 ;    F ;     2 ;    H   ;  31 ; ITUMBIARA    ;     744.746 ;
   15 ;    1 ;    F ;     2 ;    H   ;  32 ; CACH.DOURADA ;     348.044 ;
   15 ;    1 ;    F ;     2 ;    H   ;  33 ; SAO SIMAO    ;     307.216 ;
   15 ;    1 ;    F ;     2 ;    T   ;   1 ; ANGRA 1      ;       0.000 ;
   15 ;    1 ;    F ;     2 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
   15 ;    1 ;    F ;     2 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   15 ;    1 ;    F ;     2 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
   15 ;    1 ;    F ;     2 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   16 ;    1 ;    F ;     2 ;    H   ;   6 ; FURNAS       ;    1041.987 ;
   16 ;    1 ;    F ;     2 ;    H   ;   7 ; M. DE MORAES ;     292.640 ;
   16 ;    1 ;    F ;     2 ;    H   ;   8 ; ESTREITO     ;     634.253 ;
   16 ;    1 ;    F ;     2 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
   16 ;    1 ;    F ;     2 ;    H   ;  14 ; CACONDE      ;       6.478 ;
   16 ;    1 ;    F ;     2 ;    H   ;  15 ; E. DA CUNHA  ;      45.965 ;
   16 ;    1 ;    F ;     2 ;    H   ;  16 ; A.S.OLIVEIRA ;      14.144 ;
   16 ;    1 ;    F ;     2 ;    H   ;  24 ; EMBORCACAO   ;      55.383 ;
   16 ;    1 ;    F ;     2 ;    H   ;  25 ; NOVA PONTE   ;     349.081 ;
   16 ;    1 ;    F ;     2 ;    H   ;  26 ; MIRANDA      ;     261.787 ;
   16 ;    1 ;    F ;     2 ;    H   ;  30 ; CORUMBA I    ;     348.172 ;
   16 ;    1 ;    F ;     2 ;    H   ;  31 ; ITUMBIARA    ;     745.278 ;
   16 ;    1 ;    F ;     2 ;    H   ;  32 ; CACH.DOURADA ;     348.253 ;
   16 ;    1 ;    F ;     2 ;    H   ;  33 ; SAO SIMAO    ;     307.216 ;
   16 ;    1 ;    F ;     2 ;    T   ;   1 ; ANGRA 1      ;       0.000 ;
   16 ;    1 ;    F ;     2 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
   16 ;    1 ;    F ;     2 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   16 ;    1 ;    F ;     2 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
   16 ;    1 ;    F ;     2 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   17 ;    1 ;    F ;     2 ;    H   ;   6 ; FURNAS       ;    1093.983 ;
   17 ;    1 ;    F ;     2 ;    H   ;   7 ; M. DE MORAES ;     292.792 ;
   17 ;    1 ;    F ;     2 ;    H   ;   8 ; ESTREITO     ;     634.253 ;
   17 ;    1 ;    F ;     2 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
   17 ;    1 ;    F ;     2 ;    H   ;  14 ; CACONDE      ;       6.478 ;
   17 ;    1 ;    F ;     2 ;    H   ;  15 ; E. DA CUNHA  ;      45.965 ;
   17 ;    1 ;    F ;     2 ;    H   ;  16 ; A.S.OLIVEIRA ;      14.144 ;
   17 ;    1 ;    F ;     2 ;    H   ;  24 ; EMBORCACAO   ;     115.614 ;
   17 ;    1 ;    F ;     2 ;    H   ;  25 ; NOVA PONTE   ;     370.240 ;
   17 ;    1 ;    F ;     2 ;    H   ;  26 ; MIRANDA      ;     274.458 ;
   17 ;    1 ;    F ;     2 ;    H   ;  30 ; CORUMBA I    ;     348.228 ;
   17 ;    1 ;    F ;     2 ;    H   ;  31 ; ITUMBIARA    ;     745.913 ;
   17 ;    1 ;    F ;     2 ;    H   ;  32 ; CACH.DOURADA ;     348.502 ;
   17 ;    1 ;    F ;     2 ;    H   ;  33 ; SAO SIMAO    ;     307.216 ;
   17 ;    1 ;    F ;     2 ;    T   ;   1 ; ANGRA 1      ;       0.000 ;
   17 ;    1 ;    F ;     2 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
   17 ;    1 ;    F ;     2 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   17 ;    1 ;    F ;     2 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
   17 ;    1 ;    F ;     2 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   18 ;    1 ;    F ;     2 ;    H   ;   6 ; FURNAS       ;    1094.002 ;
   18 ;    1 ;    F ;     2 ;    H   ;   7 ; M. DE MORAES ;     292.953 ;
   18 ;    1 ;    F ;     2 ;    H   ;   8 ; ESTREITO     ;     634.253 ;
   18 ;    1 ;    F ;     2 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
   18 ;    1 ;    F ;     2 ;    H   ;  14 ; CACONDE      ;       6.478 ;
   18 ;    1 ;    F ;     2 ;    H   ;  15 ; E. DA CUNHA  ;      45.965 ;
   18 ;    1 ;    F ;     2 ;    H   ;  16 ; A.S.OLIVEIRA ;      14.144 ;
   18 ;    1 ;    F ;     2 ;    H   ;  24 ; EMBORCACAO   ;     113.960 ;
   18 ;    1 ;    F ;     2 ;    H   ;  25 ; NOVA PONTE   ;     370.388 ;
   18 ;    1 ;    F ;     2 ;    H   ;  26 ; MIRANDA      ;     274.696 ;
   18 ;    1 ;    F ;     2 ;    H   ;  30 ; CORUMBA I    ;     348.283 ;
   18 ;    1 ;    F ;     2 ;    H   ;  31 ; ITUMBIARA    ;     746.607 ;
   18 ;    1 ;    F ;     2 ;    H   ;  32 ; CACH.DOURADA ;     348.774 ;
   18 ;    1 ;    F ;     2 ;    H   ;  33 ; SAO SIMAO    ;     307.216 ;
   18 ;    1 ;    F ;     2 ;    T   ;   1 ; ANGRA 1      ;       0.000 ;
   18 ;    1 ;    F ;     2 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
   18 ;    1 ;    F ;     2 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   18 ;    1 ;    F ;     2 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
   18 ;    1 ;    F ;     2 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   19 ;    1 ;    F ;     2 ;    H   ;   6 ; FURNAS       ;    1094.021 ;
   19 ;    1 ;    F ;     2 ;    H   ;   7 ; M. DE MORAES ;     293.115 ;
   19 ;    1 ;    F ;     2 ;    H   ;   8 ; ESTREITO     ;     634.253 ;
   19 ;    1 ;    F ;     2 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
   19 ;    1 ;    F ;     2 ;    H   ;  14 ; CACONDE      ;       6.478 ;
   19 ;    1 ;    F ;     2 ;    H   ;  15 ; E. DA CUNHA  ;      45.965 ;
   19 ;    1 ;    F ;     2 ;    H   ;  16 ; A.S.OLIVEIRA ;      14.144 ;
   19 ;    1 ;    F ;     2 ;    H   ;  24 ; EMBORCACAO   ;     158.437 ;
   19 ;    1 ;    F ;     2 ;    H   ;  25 ; NOVA PONTE   ;     370.537 ;
   19 ;    1 ;    F ;     2 ;    H   ;  26 ; MIRANDA      ;     274.784 ;
   19 ;    1 ;    F ;     2 ;    H   ;  30 ; CORUMBA I    ;     348.339 ;
   19 ;    1 ;    F ;     2 ;    H   ;  31 ; ITUMBIARA    ;     918.989 ;
   19 ;    1 ;    F ;     2 ;    H   ;  32 ; CACH.DOURADA ;     420.047 ;
   19 ;    1 ;    F ;     2 ;    H   ;  33 ; SAO SIMAO    ;     421.287 ;
   19 ;    1 ;    F ;     2 ;    T   ;   1 ; ANGRA 1      ;       0.000 ;
   19 ;    1 ;    F ;     2 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
   19 ;    1 ;    F ;     2 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   19 ;    1 ;    F ;     2 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
   19 ;    1 ;    F ;     2 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   20 ;    1 ;    F ;     2 ;    H   ;   6 ; FURNAS       ;    1091.993 ;
   20 ;    1 ;    F ;     2 ;    H   ;   7 ; M. DE MORAES ;     293.276 ;
   20 ;    1 ;    F ;     2 ;    H   ;   8 ; ESTREITO     ;     634.253 ;
   20 ;    1 ;    F ;     2 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
   20 ;    1 ;    F ;     2 ;    H   ;  14 ; CACONDE      ;       6.478 ;
   20 ;    1 ;    F ;     2 ;    H   ;  15 ; E. DA CUNHA  ;      45.965 ;
   20 ;    1 ;    F ;     2 ;    H   ;  16 ; A.S.OLIVEIRA ;      14.144 ;
   20 ;    1 ;    F ;     2 ;    H   ;  24 ; EMBORCACAO   ;     254.894 ;
   20 ;    1 ;    F ;     2 ;    H   ;  25 ; NOVA PONTE   ;     451.470 ;
   20 ;    1 ;    F ;     2 ;    H   ;  26 ; MIRANDA      ;     324.995 ;
   20 ;    1 ;    F ;     2 ;    H   ;  30 ; CORUMBA I    ;     348.395 ;
   20 ;    1 ;    F ;     2 ;    H   ;  31 ; ITUMBIARA    ;     963.790 ;
   20 ;    1 ;    F ;     2 ;    H   ;  32 ; CACH.DOURADA ;     438.565 ;
   20 ;    1 ;    F ;     2 ;    H   ;  33 ; SAO SIMAO    ;     603.824 ;
   20 ;    1 ;    F ;     2 ;    T   ;   1 ; ANGRA 1      ;       0.000 ;
   20 ;    1 ;    F ;     2 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
   20 ;    1 ;    F ;     2 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   20 ;    1 ;    F ;     2 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
   20 ;    1 ;    F ;     2 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   21 ;    1 ;    F ;     2 ;    H   ;   6 ; FURNAS       ;    1088.283 ;
   21 ;    1 ;    F ;     2 ;    H   ;   7 ; M. DE MORAES ;     293.436 ;
   21 ;    1 ;    F ;     2 ;    H   ;   8 ; ESTREITO     ;     634.253 ;
   21 ;    1 ;    F ;     2 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
   21 ;    1 ;    F ;     2 ;    H   ;  14 ; CACONDE      ;       6.478 ;
   21 ;    1 ;    F ;     2 ;    H   ;  15 ; E. DA CUNHA  ;      45.965 ;
   21 ;    1 ;    F ;     2 ;    H   ;  16 ; A.S.OLIVEIRA ;      14.144 ;
   21 ;    1 ;    F ;     2 ;    H   ;  24 ; EMBORCACAO   ;     413.620 ;
   21 ;    1 ;    F ;     2 ;    H   ;  25 ; NOVA PONTE   ;     510.000 ;
   21 ;    1 ;    F ;     2 ;    H   ;  26 ; MIRANDA      ;     385.002 ;
   21 ;    1 ;    F ;     2 ;    H   ;  30 ; CORUMBA I    ;     348.450 ;
   21 ;    1 ;    F ;     2 ;    H   ;  31 ; ITUMBIARA    ;    1225.075 ;
   21 ;    1 ;    F ;     2 ;    H   ;  32 ; CACH.DOURADA ;     541.384 ;
   21 ;    1 ;    F ;     2 ;    H   ;  33 ; SAO SIMAO    ;     855.000 ;
   21 ;    1 ;    F ;     2 ;    T   ;   1 ; ANGRA 1      ;     500.000 ;
   21 ;    1 ;    F ;     2 ;    T   ;   2 ; IGARAPE      ;      50.314 ;
   21 ;    1 ;    F ;     2 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   21 ;    1 ;    F ;     2 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
   21 ;    1 ;    F ;     2 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   22 ;    1 ;    F ;     2 ;    H   ;   6 ; FURNAS       ;     745.093 ;
   22 ;    1 ;    F ;     2 ;    H   ;   7 ; M. DE MORAES ;     303.244 ;
   22 ;    1 ;    F ;     2 ;    H   ;   8 ; ESTREITO     ;     686.151 ;
   22 ;    1 ;    F ;     2 ;    H   ;  10 ; IGARAPAVA    ;     191.718 ;
   22 ;    1 ;    F ;     2 ;    H   ;  14 ; CACONDE      ;      67.446 ;
   22 ;    1 ;    F ;     2 ;    H   ;  15 ; E. DA CUNHA  ;     102.002 ;
   22 ;    1 ;    F ;     2 ;    H   ;  16 ; A.S.OLIVEIRA ;      30.623 ;
   22 ;    1 ;    F ;     2 ;    H   ;  24 ; EMBORCACAO   ;     395.177 ;
   22 ;    1 ;    F ;     2 ;    H   ;  25 ; NOVA PONTE   ;     510.000 ;
   22 ;    1 ;    F ;     2 ;    H   ;  26 ; MIRANDA      ;     408.000 ;
   22 ;    1 ;    F ;     2 ;    H   ;  30 ; CORUMBA I    ;     348.506 ;
   22 ;    1 ;    F ;     2 ;    H   ;  31 ; ITUMBIARA    ;     969.095 ;
   22 ;    1 ;    F ;     2 ;    H   ;  32 ; CACH.DOURADA ;     440.634 ;
   22 ;    1 ;    F ;     2 ;    H   ;  33 ; SAO SIMAO    ;    1131.636 ;
   22 ;    1 ;    F ;     2 ;    T   ;   1 ; ANGRA 1      ;     500.000 ;
   22 ;    1 ;    F ;     2 ;    T   ;   2 ; IGARAPE      ;     131.000 ;
   22 ;    1 ;    F ;     2 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   22 ;    1 ;    F ;     2 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
   22 ;    1 ;    F ;     2 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   23 ;    1 ;    F ;     2 ;    H   ;   6 ; FURNAS       ;     293.868 ;
   23 ;    1 ;    F ;     2 ;    H   ;   7 ; M. DE MORAES ;     303.169 ;
   23 ;    1 ;    F ;     2 ;    H   ;   8 ; ESTREITO     ;     654.327 ;
   23 ;    1 ;    F ;     2 ;    H   ;  10 ; IGARAPAVA    ;     183.323 ;
   23 ;    1 ;    F ;     2 ;    H   ;  14 ; CACONDE      ;      67.421 ;
   23 ;    1 ;    F ;     2 ;    H   ;  15 ; E. DA CUNHA  ;     101.979 ;
   23 ;    1 ;    F ;     2 ;    H   ;  16 ; A.S.OLIVEIRA ;      30.616 ;
   23 ;    1 ;    F ;     2 ;    H   ;  24 ; EMBORCACAO   ;     327.304 ;
   23 ;    1 ;    F ;     2 ;    H   ;  25 ; NOVA PONTE   ;     510.000 ;
   23 ;    1 ;    F ;     2 ;    H   ;  26 ; MIRANDA      ;     391.845 ;
   23 ;    1 ;    F ;     2 ;    H   ;  30 ; CORUMBA I    ;     348.562 ;
   23 ;    1 ;    F ;     2 ;    H   ;  31 ; ITUMBIARA    ;    1072.462 ;
   23 ;    1 ;    F ;     2 ;    H   ;  32 ; CACH.DOURADA ;     481.299 ;
   23 ;    1 ;    F ;     2 ;    H   ;  33 ; SAO SIMAO    ;     855.000 ;
   23 ;    1 ;    F ;     2 ;    T   ;   1 ; ANGRA 1      ;     500.000 ;
   23 ;    1 ;    F ;     2 ;    T   ;   2 ; IGARAPE      ;     131.000 ;
   23 ;    1 ;    F ;     2 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   23 ;    1 ;    F ;     2 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
   23 ;    1 ;    F ;     2 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   24 ;    1 ;    F ;     2 ;    H   ;   6 ; FURNAS       ;      70.800 ;
   24 ;    1 ;    F ;     2 ;    H   ;   7 ; M. DE MORAES ;     293.294 ;
   24 ;    1 ;    F ;     2 ;    H   ;   8 ; ESTREITO     ;     634.253 ;
   24 ;    1 ;    F ;     2 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
   24 ;    1 ;    F ;     2 ;    H   ;  14 ; CACONDE      ;       6.993 ;
   24 ;    1 ;    F ;     2 ;    H   ;  15 ; E. DA CUNHA  ;      46.412 ;
   24 ;    1 ;    F ;     2 ;    H   ;  16 ; A.S.OLIVEIRA ;      14.281 ;
   24 ;    1 ;    F ;     2 ;    H   ;  24 ; EMBORCACAO   ;     332.460 ;
   24 ;    1 ;    F ;     2 ;    H   ;  25 ; NOVA PONTE   ;     510.000 ;
   24 ;    1 ;    F ;     2 ;    H   ;  26 ; MIRANDA      ;     260.288 ;
   24 ;    1 ;    F ;     2 ;    H   ;  30 ; CORUMBA I    ;     348.617 ;
   24 ;    1 ;    F ;     2 ;    H   ;  31 ; ITUMBIARA    ;     963.898 ;
   24 ;    1 ;    F ;     2 ;    H   ;  32 ; CACH.DOURADA ;     438.565 ;
   24 ;    1 ;    F ;     2 ;    H   ;  33 ; SAO SIMAO    ;     720.449 ;
   24 ;    1 ;    F ;     2 ;    T   ;   1 ; ANGRA 1      ;     500.000 ;
   24 ;    1 ;    F ;     2 ;    T   ;   2 ; IGARAPE      ;      50.000 ;
   24 ;    1 ;    F ;     2 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   24 ;    1 ;    F ;     2 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
   24 ;    1 ;    F ;     2 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
    1 ;    1 ;    S ;     3 ;    H   ;   6 ; FURNAS       ;      71.482 ;
    1 ;    1 ;    S ;     3 ;    H   ;   7 ; M. DE MORAES ;     293.528 ;
    1 ;    1 ;    S ;     3 ;    H   ;   8 ; ESTREITO     ;     646.807 ;
    1 ;    1 ;    S ;     3 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
    1 ;    1 ;    S ;     3 ;    H   ;  14 ; CACONDE      ;       0.000 ;
    1 ;    1 ;    S ;     3 ;    H   ;  15 ; E. DA CUNHA  ;      41.300 ;
    1 ;    1 ;    S ;     3 ;    H   ;  16 ; A.S.OLIVEIRA ;      12.431 ;
    1 ;    1 ;    S ;     3 ;    H   ;  24 ; EMBORCACAO   ;     100.454 ;
    1 ;    1 ;    S ;     3 ;    H   ;  25 ; NOVA PONTE   ;     386.762 ;
    1 ;    1 ;    S ;     3 ;    H   ;  26 ; MIRANDA      ;     286.536 ;
    1 ;    1 ;    S ;     3 ;    H   ;  30 ; CORUMBA I    ;      60.795 ;
    1 ;    1 ;    S ;     3 ;    H   ;  31 ; ITUMBIARA    ;     684.489 ;
    1 ;    1 ;    S ;     3 ;    H   ;  32 ; CACH.DOURADA ;     322.766 ;
    1 ;    1 ;    S ;     3 ;    H   ;  33 ; SAO SIMAO    ;     307.216 ;
    1 ;    1 ;    S ;     3 ;    T   ;   1 ; ANGRA 1      ;     657.000 ;
    1 ;    1 ;    S ;     3 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
    1 ;    1 ;    S ;     3 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
    1 ;    1 ;    S ;     3 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
