***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 19.0.14.1.3 - Marco de 2021 (CPLEX) (ACADEMICA)        *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA CEMEAI                                                                                                                                                


____________________________________________________________________

  te  caso exemplo - sistema reduzido                                            - Data do Caso: 06/01/2017                                                       
____________________________________________________________________


  
 Relatorio dos fluxos nas linhas
  
----;-------;--;-;-;-;-;------;----;------;------;----;------;----;-----;-----------;-----------;-----------;--------;-----------;-----------;-----------;-----------;-----------;
    ;       ;FLAGS;;;;;       ;    ; BAR  ; Sist ;    ; BAR  ;Sist;     ;   Fluxo   ;   Capac   ;         Perdas    ;;  Multipl. ;  ger de   ; ger para  ; carga de  ;carga para ;
IPER;  Pat  ;  ; ; ; ; ; IND  ; Nv ; DE   ;  De  ; Nv ; PARA ;para; CIR ;    (MW)   ;    (MW)   ;    (MW)   ;   %    ;  ($/MWh)  ;   (MW)    ;   (MW)    ;   (MW)    ;   (MW)    ;
----;-------;--;-;-;-;-;------;----;------;------;----;------;----;-----;-----------;-----------;-----------;--------;-----------;-----------;-----------;-----------;-----------;
  13; MEDIA ;  ; ; ; ; ;   16 ; G  ; 00010;  S1  ; G  ; 00011; S1 ;   1 ;   -64.293 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   254.918 ;     -     ;
  13; MEDIA ;  ; ; ; ; ;   17 ; G  ; 00010;  S1  ; G  ; 00012; S1 ;   1 ;   -87.362 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   254.918 ;     -     ;
  13; MEDIA ;  ; ; ; ; ;   18 ; G  ; 00011;  S1  ; G  ; 00013; S1 ;   1 ;  -212.192 ;       400 ;           ;        ;     0.000 ;     -     ;   837.266 ;     -     ;   346.399 ;
  13; MEDIA ;  ; ; ; ; ;   19 ; G  ; 00011;  S1  ; G  ; 00014; S2 ;   1 ;    98.222 ;       400 ;           ;        ;     0.000 ;     -     ;   220.000 ;     -     ;   520.234 ;
  13; MEDIA ;  ; ; ; ; ;   20 ; G  ; 00012;  S1  ; G  ; 00013; S1 ;   1 ;  -171.530 ;       400 ;           ;        ;     0.000 ;     -     ;   837.266 ;     -     ;   346.399 ;
  13; MEDIA ;  ; ; ; ; ;   21 ; G  ; 00012;  S1  ; G  ; 00023; S2 ;   1 ;    11.420 ;       400 ;           ;        ;     0.000 ;     -     ;   310.069 ;     -     ;     -     ;
  13; MEDIA ;  ; ; ; ; ;   22 ; G  ; 00013;  S1  ; G  ; 00023; S2 ;   1 ;   107.145 ;       400 ;           ;        ;     0.000 ;   837.266 ;   310.069 ;   346.399 ;     -     ;
  13; MEDIA ;  ; ; ; ; ;   23 ; G  ; 00014;  S2  ; G  ; 00016; S2 ;   1 ;  -202.012 ;       400 ;           ;        ;     0.000 ;   220.000 ;    70.170 ;   520.234 ;   268.158 ;
  13; MEDIA ;  ; ; ; ; ;   24 ; G  ; 00015;  S2  ; G  ; 00016; S2 ;   1 ;   400.000 ;       400 ;           ;        ;     5.236 ;   893.474 ;    70.170 ;   849.728 ;   268.158 ;
  13; MEDIA ;  ; ; ; ; ;   25 ; G  ; 00015;  S2  ; G  ; 00021; S2 ;   1 ;  -191.386 ;       400 ;           ;        ;     0.000 ;   893.474 ;   400.000 ;   849.728 ;     -     ;
  13; MEDIA ;  ; ; ; ; ;   26 ; G  ; 00015;  S2  ; G  ; 00021; S2 ;   2 ;  -191.386 ;       400 ;           ;        ;     0.000 ;   893.474 ;   400.000 ;   849.728 ;     -     ;
  13; MEDIA ;  ; ; ; ; ;   27 ; G  ; 00015;  S2  ; G  ; 00024; S2 ;   1 ;    26.518 ;       400 ;           ;        ;     0.000 ;   893.474 ;     -     ;   849.728 ;     -     ;
  13; MEDIA ;  ; ; ; ; ;   28 ; G  ; 00016;  S2  ; G  ; 00017; S2 ;   1 ;  -400.000 ;       400 ;           ;        ;     6.250 ;    70.170 ;     -     ;   268.158 ;     -     ;
  13; MEDIA ;  ; ; ; ; ;   29 ; G  ; 00016;  S2  ; G  ; 00019; S2 ;   1 ;   400.000 ;       400 ;           ;        ;     3.549 ;    70.170 ;     -     ;   268.158 ;   485.377 ;
  13; MEDIA ;  ; ; ; ; ;   30 ; G  ; 00017;  S2  ; G  ; 00018; S2 ;   1 ;  -209.373 ;       400 ;           ;        ;     0.000 ;     -     ;   876.774 ;     -     ;   893.112 ;
  13; MEDIA ;  ; ; ; ; ;   31 ; G  ; 00017;  S2  ; G  ; 00022; S2 ;   1 ;  -190.627 ;       400 ;           ;        ;     0.000 ;     -     ;   399.110 ;     -     ;     -     ;
  13; MEDIA ;  ; ; ; ; ;   32 ; G  ; 00018;  S2  ; G  ; 00021; S2 ;   1 ;  -112.855 ;       400 ;           ;        ;     0.000 ;   876.774 ;   400.000 ;   893.112 ;     -     ;
  13; MEDIA ;  ; ; ; ; ;   33 ; G  ; 00018;  S2  ; G  ; 00021; S2 ;   2 ;  -112.855 ;       400 ;           ;        ;     0.000 ;   876.774 ;   400.000 ;   893.112 ;     -     ;
  13; MEDIA ;  ; ; ; ; ;   34 ; G  ; 00019;  S2  ; G  ; 00020; S2 ;   1 ;   -42.689 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   485.377 ;   343.257 ;
  13; MEDIA ;  ; ; ; ; ;   35 ; G  ; 00019;  S2  ; G  ; 00020; S2 ;   2 ;   -42.689 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   485.377 ;   343.257 ;
  13; MEDIA ;  ; ; ; ; ;   36 ; G  ; 00020;  S2  ; G  ; 00023; S2 ;   1 ;  -214.317 ;       400 ;           ;        ;     0.000 ;     -     ;   310.069 ;   343.257 ;     -     ;
  13; MEDIA ;  ; ; ; ; ;   37 ; G  ; 00020;  S2  ; G  ; 00023; S2 ;   2 ;  -214.317 ;       400 ;           ;        ;     0.000 ;     -     ;   310.069 ;   343.257 ;     -     ;
  13; MEDIA ;  ; ; ; ; ;   38 ; G  ; 00021;  S2  ; G  ; 00022; S2 ;   1 ;  -208.483 ;       400 ;           ;        ;     0.000 ;   400.000 ;   399.110 ;     -     ;     -     ;
  14; MEDIA ;  ; ; ; ; ;    1 ; G  ; 00001;  S1  ; G  ; 00002; S1 ;   1 ;  -108.292 ;       400 ;           ;        ;     0.000 ;    71.792 ;   377.528 ;   138.694 ;   124.582 ;
  14; MEDIA ;  ; ; ; ; ;    2 ; G  ; 00001;  S1  ; G  ; 00003; S1 ;   1 ;   -32.424 ;       400 ;           ;        ;     0.000 ;    71.792 ;   200.000 ;   138.694 ;   231.231 ;
  14; MEDIA ;  ; ; ; ; ;    3 ; G  ; 00001;  S1  ; G  ; 00005; S1 ;   1 ;    73.814 ;       400 ;           ;        ;     0.000 ;    71.792 ;    41.300 ;   138.694 ;    91.213 ;
  14; MEDIA ;  ; ; ; ; ;    4 ; G  ; 00002;  S1  ; G  ; 00004; S1 ;   1 ;    63.771 ;       400 ;           ;        ;     0.000 ;   377.528 ;     -     ;   124.582 ;    95.036 ;
  14; MEDIA ;  ; ; ; ; ;    5 ; G  ; 00002;  S1  ; G  ; 00006; S1 ;   1 ;    80.883 ;       400 ;           ;        ;     0.000 ;   377.528 ;     -     ;   124.582 ;   174.709 ;
  14; MEDIA ;  ; ; ; ; ;    6 ; G  ; 00003;  S1  ; G  ; 00009; S1 ;   1 ;    85.549 ;       400 ;           ;        ;     0.000 ;   200.000 ;     -     ;   231.231 ;   224.763 ;
  14; MEDIA ;  ; ; ; ; ;    7 ; G  ; 00003;  S1  ; G  ; 00024; S2 ;   1 ;  -149.204 ;       400 ;           ;        ;     0.000 ;   200.000 ;     -     ;   231.231 ;     -     ;
  14; MEDIA ;  ; ; ; ; ;    8 ; G  ; 00004;  S1  ; G  ; 00009; S1 ;   1 ;   -31.265 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;    95.036 ;   224.763 ;
  14; MEDIA ;  ; ; ; ; ;    9 ; G  ; 00005;  S1  ; G  ; 00010; S1 ;   1 ;    23.901 ;       400 ;           ;        ;     0.000 ;    41.300 ;     -     ;    91.213 ;   250.488 ;
  14; MEDIA ;  ; ; ; ; ;   10 ; G  ; 00006;  S1  ; G  ; 00010; S1 ;   1 ;   -93.827 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   174.709 ;   250.488 ;
  14; MEDIA ; R; ; ; ; ;   11 ; G  ; 00007;  S1  ; G  ; 00008; S1 ;   1 ;    89.402 ;       400 ;           ;        ;     0.000 ;   250.000 ;     -     ;   160.597 ;   219.618 ;
  14; MEDIA ;  ; ; ; ; ;   12 ; G  ; 00008;  S1  ; G  ; 00009; S1 ;   1 ;   -80.297 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   219.618 ;   224.763 ;
  14; MEDIA ;  ; ; ; ; ;   13 ; G  ; 00008;  S1  ; G  ; 00010; S1 ;   1 ;   -49.919 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   219.618 ;   250.488 ;
  14; MEDIA ;  ; ; ; ; ;   14 ; G  ; 00009;  S1  ; G  ; 00011; S1 ;   1 ;  -113.330 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   224.763 ;     -     ;
  14; MEDIA ;  ; ; ; ; ;   15 ; G  ; 00009;  S1  ; G  ; 00012; S1 ;   1 ;  -137.445 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   224.763 ;     -     ;
  14; MEDIA ;  ; ; ; ; ;   16 ; G  ; 00010;  S1  ; G  ; 00011; S1 ;   1 ;  -173.109 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   250.488 ;     -     ;
  14; MEDIA ;  ; ; ; ; ;   17 ; G  ; 00010;  S1  ; G  ; 00012; S1 ;   1 ;  -197.224 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   250.488 ;     -     ;
  14; MEDIA ;  ; ; ; ; ;   18 ; G  ; 00011;  S1  ; G  ; 00013; S1 ;   1 ;  -260.757 ;       400 ;           ;        ;     0.000 ;     -     ;   837.266 ;     -     ;   368.165 ;
  14; MEDIA ;  ; ; ; ; ;   19 ; G  ; 00011;  S1  ; G  ; 00014; S2 ;   1 ;   -25.682 ;       400 ;           ;        ;     0.000 ;     -     ;   220.000 ;     -     ;   552.923 ;
  14; MEDIA ;  ; ; ; ; ;   20 ; G  ; 00012;  S1  ; G  ; 00013; S1 ;   1 ;  -218.252 ;       400 ;           ;        ;     0.000 ;     -     ;   837.266 ;     -     ;   368.165 ;
  14; MEDIA ;  ; ; ; ; ;   21 ; G  ; 00012;  S1  ; G  ; 00023; S2 ;   1 ;  -116.417 ;       400 ;           ;        ;     0.000 ;     -     ;   607.026 ;     -     ;     -     ;
  14; MEDIA ;  ; ; ; ; ;   22 ; G  ; 00013;  S1  ; G  ; 00023; S2 ;   1 ;    -9.908 ;       400 ;           ;        ;     0.000 ;   837.266 ;   607.026 ;   368.165 ;     -     ;
  14; MEDIA ;  ; ; ; ; ;   23 ; G  ; 00014;  S2  ; G  ; 00016; S2 ;   1 ;  -358.604 ;       400 ;           ;        ;     0.000 ;   220.000 ;   301.959 ;   552.923 ;   285.007 ;
  14; MEDIA ;  ; ; ; ; ;   24 ; G  ; 00015;  S2  ; G  ; 00016; S2 ;   1 ;   341.653 ;       400 ;           ;        ;     0.000 ;   981.597 ;   301.959 ;   903.120 ;   285.007 ;
  14; MEDIA ;  ; ; ; ; ;   25 ; G  ; 00015;  S2  ; G  ; 00021; S2 ;   1 ;  -206.190 ;       400 ;           ;        ;     0.000 ;   981.597 ;   400.000 ;   903.120 ;     -     ;
  14; MEDIA ;  ; ; ; ; ;   26 ; G  ; 00015;  S2  ; G  ; 00021; S2 ;   2 ;  -206.190 ;       400 ;           ;        ;     0.000 ;   981.597 ;   400.000 ;   903.120 ;     -     ;
  14; MEDIA ;  ; ; ; ; ;   27 ; G  ; 00015;  S2  ; G  ; 00024; S2 ;   1 ;   149.204 ;       400 ;           ;        ;     0.000 ;   981.597 ;     -     ;   903.120 ;     -     ;
  14; MEDIA ;  ; ; ; ; ;   28 ; G  ; 00016;  S2  ; G  ; 00017; S2 ;   1 ;  -400.000 ;       400 ;           ;        ;     9.977 ;   301.959 ;     -     ;   285.007 ;     -     ;
  14; MEDIA ;  ; ; ; ; ;   29 ; G  ; 00016;  S2  ; G  ; 00019; S2 ;   1 ;   400.000 ;       400 ;           ;        ;     3.145 ;   301.959 ;     -     ;   285.007 ;   515.875 ;
  14; MEDIA ;  ; ; ; ; ;   30 ; G  ; 00017;  S2  ; G  ; 00018; S2 ;   1 ;  -201.471 ;       400 ;           ;        ;     0.000 ;     -     ;   938.137 ;     -     ;   949.230 ;
  14; MEDIA ;  ; ; ; ; ;   31 ; G  ; 00017;  S2  ; G  ; 00022; S2 ;   1 ;  -198.529 ;       400 ;           ;        ;     0.000 ;     -     ;   423.473 ;     -     ;     -     ;
  14; MEDIA ;  ; ; ; ; ;   32 ; G  ; 00018;  S2  ; G  ; 00021; S2 ;   1 ;  -106.282 ;       400 ;           ;        ;     0.000 ;   938.137 ;   400.000 ;   949.230 ;     -     ;
  14; MEDIA ;  ; ; ; ; ;   33 ; G  ; 00018;  S2  ; G  ; 00021; S2 ;   2 ;  -106.282 ;       400 ;           ;        ;     0.000 ;   938.137 ;   400.000 ;   949.230 ;     -     ;
  14; MEDIA ;  ; ; ; ; ;   34 ; G  ; 00019;  S2  ; G  ; 00020; S2 ;   1 ;   -57.938 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   515.875 ;   364.825 ;
  14; MEDIA ;  ; ; ; ; ;   35 ; G  ; 00019;  S2  ; G  ; 00020; S2 ;   2 ;   -57.938 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   515.875 ;   364.825 ;
  14; MEDIA ;  ; ; ; ; ;   36 ; G  ; 00020;  S2  ; G  ; 00023; S2 ;   1 ;  -240.350 ;       400 ;           ;        ;     0.000 ;     -     ;   607.026 ;   364.825 ;     -     ;
  14; MEDIA ;  ; ; ; ; ;   37 ; G  ; 00020;  S2  ; G  ; 00023; S2 ;   2 ;  -240.350 ;       400 ;           ;        ;     0.000 ;     -     ;   607.026 ;   364.825 ;     -     ;
  14; MEDIA ;  ; ; ; ; ;   38 ; G  ; 00021;  S2  ; G  ; 00022; S2 ;   1 ;  -224.944 ;       400 ;           ;        ;     0.000 ;   400.000 ;   423.473 ;     -     ;     -     ;
  15; MEDIA ;  ; ; ; ; ;    1 ; G  ; 00001;  S1  ; G  ; 00002; S1 ;   1 ;  -109.079 ;       400 ;           ;        ;     0.000 ;    71.816 ;   377.528 ;   137.562 ;   123.566 ;
  15; MEDIA ;  ; ; ; ; ;    2 ; G  ; 00001;  S1  ; G  ; 00003; S1 ;   1 ;   -30.338 ;       400 ;           ;        ;     0.000 ;    71.816 ;   200.000 ;   137.562 ;   229.343 ;
  15; MEDIA ;  ; ; ; ; ;    3 ; G  ; 00001;  S1  ; G  ; 00005; S1 ;   1 ;    73.671 ;       400 ;           ;        ;     0.000 ;    71.816 ;    41.300 ;   137.562 ;    90.469 ;
  15; MEDIA ;  ; ; ; ; ;    4 ; G  ; 00002;  S1  ; G  ; 00004; S1 ;   1 ;    64.136 ;       400 ;           ;        ;     0.000 ;   377.528 ;     -     ;   123.566 ;    94.260 ;
  15; MEDIA ;  ; ; ; ; ;    5 ; G  ; 00002;  S1  ; G  ; 00006; S1 ;   1 ;    80.747 ;       400 ;           ;        ;     0.000 ;   377.528 ;     -     ;   123.566 ;   173.283 ;
  15; MEDIA ;  ; ; ; ; ;    6 ; G  ; 00003;  S1  ; G  ; 00009; S1 ;   1 ;    83.140 ;       400 ;           ;        ;     0.000 ;   200.000 ;     -     ;   229.343 ;   222.928 ;
  15; MEDIA ;  ; ; ; ; ;    7 ; G  ; 00003;  S1  ; G  ; 00024; S2 ;   1 ;  -142.821 ;       400 ;           ;        ;     0.000 ;   200.000 ;     -     ;   229.343 ;     -     ;
  15; MEDIA ;  ; ; ; ; ;    8 ; G  ; 00004;  S1  ; G  ; 00009; S1 ;   1 ;   -30.123 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;    94.260 ;   222.928 ;
  15; MEDIA ;  ; ; ; ; ;    9 ; G  ; 00005;  S1  ; G  ; 00010; S1 ;   1 ;    24.503 ;       400 ;           ;        ;     0.000 ;    41.300 ;     -     ;    90.469 ;   248.443 ;
  15; MEDIA ;  ; ; ; ; ;   10 ; G  ; 00006;  S1  ; G  ; 00010; S1 ;   1 ;   -92.536 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   173.283 ;   248.443 ;
  15; MEDIA ; R; ; ; ; ;   11 ; G  ; 00007;  S1  ; G  ; 00008; S1 ;   1 ;    90.714 ;       400 ;           ;        ;     0.000 ;   250.000 ;     -     ;   159.287 ;   217.825 ;
  15; MEDIA ;  ; ; ; ; ;   12 ; G  ; 00008;  S1  ; G  ; 00009; S1 ;   1 ;   -78.403 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   217.825 ;   222.928 ;
  15; MEDIA ;  ; ; ; ; ;   13 ; G  ; 00008;  S1  ; G  ; 00010; S1 ;   1 ;   -48.708 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   217.825 ;   248.443 ;
  15; MEDIA ;  ; ; ; ; ;   14 ; G  ; 00009;  S1  ; G  ; 00011; S1 ;   1 ;  -113.705 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   222.928 ;     -     ;
  15; MEDIA ;  ; ; ; ; ;   15 ; G  ; 00009;  S1  ; G  ; 00012; S1 ;   1 ;  -134.610 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   222.928 ;     -     ;
  15; MEDIA ;  ; ; ; ; ;   16 ; G  ; 00010;  S1  ; G  ; 00011; S1 ;   1 ;  -172.140 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   248.443 ;     -     ;
  15; MEDIA ;  ; ; ; ; ;   17 ; G  ; 00010;  S1  ; G  ; 00012; S1 ;   1 ;  -193.045 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   248.443 ;     -     ;
  15; MEDIA ;  ; ; ; ; ;   18 ; G  ; 00011;  S1  ; G  ; 00013; S1 ;   1 ;  -257.916 ;       400 ;           ;        ;     0.000 ;     -     ;   837.266 ;     -     ;   355.661 ;
  15; MEDIA ;  ; ; ; ; ;   19 ; G  ; 00011;  S1  ; G  ; 00014; S2 ;   1 ;   -27.930 ;       400 ;           ;        ;     0.000 ;     -     ;   220.000 ;     -     ;   534.144 ;
  15; MEDIA ;  ; ; ; ; ;   20 ; G  ; 00012;  S1  ; G  ; 00013; S1 ;   1 ;  -221.069 ;       400 ;           ;        ;     0.000 ;     -     ;   837.266 ;     -     ;   355.661 ;
  15; MEDIA ;  ; ; ; ; ;   21 ; G  ; 00012;  S1  ; G  ; 00023; S2 ;   1 ;  -106.586 ;       400 ;           ;        ;     0.000 ;     -     ;   554.756 ;     -     ;     -     ;
  15; MEDIA ;  ; ; ; ; ;   22 ; G  ; 00013;  S1  ; G  ; 00023; S2 ;   1 ;     2.620 ;       400 ;           ;        ;     0.000 ;   837.266 ;   554.756 ;   355.661 ;     -     ;
  15; MEDIA ;  ; ; ; ; ;   23 ; G  ; 00014;  S2  ; G  ; 00016; S2 ;   1 ;  -342.074 ;       400 ;           ;        ;     0.000 ;   220.000 ;   312.504 ;   534.144 ;   275.328 ;
  15; MEDIA ;  ; ; ; ; ;   24 ; G  ; 00015;  S2  ; G  ; 00016; S2 ;   1 ;   304.898 ;       400 ;           ;        ;     0.000 ;   890.194 ;   312.504 ;   872.448 ;   275.328 ;
  15; MEDIA ;  ; ; ; ; ;   25 ; G  ; 00015;  S2  ; G  ; 00021; S2 ;   1 ;  -214.987 ;       400 ;           ;        ;     0.000 ;   890.194 ;   400.000 ;   872.448 ;     -     ;
  15; MEDIA ;  ; ; ; ; ;   26 ; G  ; 00015;  S2  ; G  ; 00021; S2 ;   2 ;  -214.987 ;       400 ;           ;        ;     0.000 ;   890.194 ;   400.000 ;   872.448 ;     -     ;
  15; MEDIA ;  ; ; ; ; ;   27 ; G  ; 00015;  S2  ; G  ; 00024; S2 ;   1 ;   142.821 ;       400 ;           ;        ;     0.000 ;   890.194 ;     -     ;   872.448 ;     -     ;
  15; MEDIA ;  ; ; ; ; ;   28 ; G  ; 00016;  S2  ; G  ; 00017; S2 ;   1 ;  -400.000 ;       400 ;           ;        ;     9.977 ;   312.504 ;     -     ;   275.328 ;     -     ;
  15; MEDIA ;  ; ; ; ; ;   29 ; G  ; 00016;  S2  ; G  ; 00019; S2 ;   1 ;   400.000 ;       400 ;           ;        ;     3.145 ;   312.504 ;     -     ;   275.328 ;   498.355 ;
  15; MEDIA ;  ; ; ; ; ;   30 ; G  ; 00017;  S2  ; G  ; 00018; S2 ;   1 ;  -204.284 ;       400 ;           ;        ;     0.000 ;     -     ;   927.655 ;     -     ;   916.992 ;
  15; MEDIA ;  ; ; ; ; ;   31 ; G  ; 00017;  S2  ; G  ; 00022; S2 ;   1 ;  -195.716 ;       400 ;           ;        ;     0.000 ;     -     ;   419.311 ;     -     ;     -     ;
  15; MEDIA ;  ; ; ; ; ;   32 ; G  ; 00018;  S2  ; G  ; 00021; S2 ;   1 ;   -96.811 ;       400 ;           ;        ;     0.000 ;   927.655 ;   400.000 ;   916.992 ;     -     ;
  15; MEDIA ;  ; ; ; ; ;   33 ; G  ; 00018;  S2  ; G  ; 00021; S2 ;   2 ;   -96.811 ;       400 ;           ;        ;     0.000 ;   927.655 ;   400.000 ;   916.992 ;     -     ;
  15; MEDIA ;  ; ; ; ; ;   34 ; G  ; 00019;  S2  ; G  ; 00020; S2 ;   1 ;   -49.178 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   498.355 ;   352.435 ;
  15; MEDIA ;  ; ; ; ; ;   35 ; G  ; 00019;  S2  ; G  ; 00020; S2 ;   2 ;   -49.178 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   498.355 ;   352.435 ;
  15; MEDIA ;  ; ; ; ; ;   36 ; G  ; 00020;  S2  ; G  ; 00023; S2 ;   1 ;  -225.395 ;       400 ;           ;        ;     0.000 ;     -     ;   554.756 ;   352.435 ;     -     ;
  15; MEDIA ;  ; ; ; ; ;   37 ; G  ; 00020;  S2  ; G  ; 00023; S2 ;   2 ;  -225.395 ;       400 ;           ;        ;     0.000 ;     -     ;   554.756 ;   352.435 ;     -     ;
  15; MEDIA ;  ; ; ; ; ;   38 ; G  ; 00021;  S2  ; G  ; 00022; S2 ;   1 ;  -223.595 ;       400 ;           ;        ;     0.000 ;   400.000 ;   419.311 ;     -     ;     -     ;
  16; MEDIA ;  ; ; ; ; ;    1 ; G  ; 00001;  S1  ; G  ; 00002; S1 ;   1 ;  -107.915 ;       400 ;           ;        ;     0.000 ;    71.840 ;   377.528 ;   140.204 ;   125.939 ;
  16; MEDIA ;  ; ; ; ; ;    2 ; G  ; 00001;  S1  ; G  ; 00003; S1 ;   1 ;   -33.715 ;       400 ;           ;        ;     0.000 ;    71.840 ;   200.000 ;   140.204 ;   233.748 ;
  16; MEDIA ;  ; ; ; ; ;    3 ; G  ; 00001;  S1  ; G  ; 00005; S1 ;   1 ;    73.267 ;       400 ;           ;        ;     0.000 ;    71.840 ;    41.300 ;   140.204 ;    92.206 ;
  16; MEDIA ;  ; ; ; ; ;    4 ; G  ; 00002;  S1  ; G  ; 00004; S1 ;   1 ;    63.078 ;       400 ;           ;        ;     0.000 ;   377.528 ;     -     ;   125.939 ;    96.070 ;
  16; MEDIA ;  ; ; ; ; ;    5 ; G  ; 00002;  S1  ; G  ; 00006; S1 ;   1 ;    80.596 ;       400 ;           ;        ;     0.000 ;   377.528 ;     -     ;   125.939 ;   176.611 ;
  16; MEDIA ;  ; ; ; ; ;    6 ; G  ; 00003;  S1  ; G  ; 00009; S1 ;   1 ;    85.642 ;       400 ;           ;        ;     0.000 ;   200.000 ;     -     ;   233.748 ;   227.209 ;
  16; MEDIA ;  ; ; ; ; ;    7 ; G  ; 00003;  S1  ; G  ; 00024; S2 ;   1 ;  -153.105 ;       400 ;           ;        ;     0.000 ;   200.000 ;     -     ;   233.748 ;     -     ;
  16; MEDIA ;  ; ; ; ; ;    8 ; G  ; 00004;  S1  ; G  ; 00009; S1 ;   1 ;   -32.992 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;    96.070 ;   227.209 ;
  16; MEDIA ;  ; ; ; ; ;    9 ; G  ; 00005;  S1  ; G  ; 00010; S1 ;   1 ;    22.361 ;       400 ;           ;        ;     0.000 ;    41.300 ;     -     ;    92.206 ;   253.214 ;
  16; MEDIA ;  ; ; ; ; ;   10 ; G  ; 00006;  S1  ; G  ; 00010; S1 ;   1 ;   -96.015 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   176.611 ;   253.214 ;
  16; MEDIA ; R; ; ; ; ;   11 ; G  ; 00007;  S1  ; G  ; 00008; S1 ;   1 ;    87.654 ;       400 ;           ;        ;     0.000 ;   250.000 ;     -     ;   162.346 ;   222.008 ;
  16; MEDIA ;  ; ; ; ; ;   12 ; G  ; 00008;  S1  ; G  ; 00009; S1 ;   1 ;   -82.606 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   222.008 ;   227.209 ;
  16; MEDIA ;  ; ; ; ; ;   13 ; G  ; 00008;  S1  ; G  ; 00010; S1 ;   1 ;   -51.747 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   222.008 ;   253.214 ;
  16; MEDIA ;  ; ; ; ; ;   14 ; G  ; 00009;  S1  ; G  ; 00011; S1 ;   1 ;  -115.214 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   227.209 ;     -     ;
  16; MEDIA ;  ; ; ; ; ;   15 ; G  ; 00009;  S1  ; G  ; 00012; S1 ;   1 ;  -141.952 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   227.209 ;     -     ;
  16; MEDIA ;  ; ; ; ; ;   16 ; G  ; 00010;  S1  ; G  ; 00011; S1 ;   1 ;  -175.939 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   253.214 ;     -     ;
  16; MEDIA ;  ; ; ; ; ;   17 ; G  ; 00010;  S1  ; G  ; 00012; S1 ;   1 ;  -202.677 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   253.214 ;     -     ;
  16; MEDIA ;  ; ; ; ; ;   18 ; G  ; 00011;  S1  ; G  ; 00013; S1 ;   1 ;  -264.249 ;       400 ;           ;        ;     0.000 ;     -     ;   837.266 ;     -     ;   378.816 ;
  16; MEDIA ;  ; ; ; ; ;   19 ; G  ; 00011;  S1  ; G  ; 00014; S2 ;   1 ;   -26.904 ;       400 ;           ;        ;     0.000 ;     -     ;   220.000 ;     -     ;   568.919 ;
  16; MEDIA ;  ; ; ; ; ;   20 ; G  ; 00012;  S1  ; G  ; 00013; S1 ;   1 ;  -217.120 ;       400 ;           ;        ;     0.000 ;     -     ;   837.266 ;     -     ;   378.816 ;
  16; MEDIA ;  ; ; ; ; ;   21 ; G  ; 00012;  S1  ; G  ; 00023; S2 ;   1 ;  -127.509 ;       400 ;           ;        ;     0.000 ;     -     ;   656.608 ;     -     ;     -     ;
  16; MEDIA ;  ; ; ; ; ;   22 ; G  ; 00013;  S1  ; G  ; 00023; S2 ;   1 ;   -22.919 ;       400 ;           ;        ;     0.000 ;   837.266 ;   656.608 ;   378.816 ;     -     ;
  16; MEDIA ;  ; ; ; ; ;   23 ; G  ; 00014;  S2  ; G  ; 00016; S2 ;   1 ;  -375.823 ;       400 ;           ;        ;     0.000 ;   220.000 ;   346.968 ;   568.919 ;   293.253 ;
