***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 19.0.14.1.3 - Marco de 2021 (CPLEX) (ACADEMICA)        *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA CEMEAI                                                                                                                                                


____________________________________________________________________

  te  caso exemplo - sistema reduzido                                            - Data do Caso: 06/01/2017                                                       
____________________________________________________________________



Dados Relativos as Usinas Hidraulicas:

----;--------;----;--------------;----;-----;-------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;------------;------------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;------------;------------;-----;-----------;-----------;
    ;        ;    ;              ;    ;     ;       ;   Vagua   ;       Vol.Final ;     ;         Qincr        ;;         Qmont        ;;         Qmontv       ;;         Qdesv        ;;         QEvap        ;;      VazUsoAltern      ;;         Qtur         ;;        QturMin       ;;        QturMax       ;;        Engolimento   ;;         Vert         ;;  Geracao  ;    Gmax    ; Capacidade ;     ;  Perdhid  ;  Hqueda   ;
IPER;   Pat  ;USIH;     Nome     ;SIST;CONJ ; Unid  ;   $/MWh   ;    Hm3    ;   %       ;   m3/s    ;    Hm3    ;   m3/s    ;    Hm3    ;    m3/s   ;     Hm3   ;     m3/s  ;      Hm3  ;    m3/s   ;     Hm3   ;  m3/s      ;    Hm3     ;     m3/s  ;      Hm3  ;    m3/s   ;     Hm3   ;   m3/s    ;    Hm3    ;   m3/s    ;    Hm3    ;    m3/s   ;     Hm3/s ;     MW    ;     MW     ;     MW     ; L/D ;     MW    ;     m     ;
----;--------;----;--------------;----;-----;-------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;------------;------------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;------------;------------;-----;-----------;-----------;
 22 ; MEDIA  ; 10 ; IGARAPAVA    ; S1 ;  99 ;   99  ;********** ;     -     ;     -     ;     49.00 ;      0.18 ;   1167.41 ;      4.20 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;   1216.41 ;      4.38 ;      0.00 ;      0.00 ;   1498.43 ;      5.39 ;   1498.43 ;      5.39 ;      0.00 ;      0.00 ;    183.33 ;     210.00 ;     210.00 ;  -  ;      0.00 ;     16.70 ;
 22 ; MEDIA  ; 14 ; CACONDE      ; S1 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;     94.00 ;      0.34 ;           ;           ;           ;           ;     41.20 ;     -      ;      41.20 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 14 ; CACONDE      ; S1 ;   2 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;     94.00 ;      0.34 ;           ;           ;           ;           ;     39.20 ;     -      ;      39.20 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 14 ; CACONDE      ; S1 ;  99 ;   99  ;    235.09 ;    257.09 ;     51.01 ;     85.00 ;      0.31 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;     90.55 ;      0.33 ;      0.00 ;      0.00 ;     88.75 ;      0.32 ;     88.75 ;      0.32 ;      0.00 ;      0.00 ;     80.40 ;      80.40 ;      80.40 ;  -  ;      0.00 ;     89.97 ;
 22 ; MEDIA  ; 15 ; E. DA CUNHA  ; S1 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    148.00 ;      0.53 ;           ;           ;           ;           ;     27.20 ;     -      ;      27.20 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 15 ; E. DA CUNHA  ; S1 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    148.00 ;      0.53 ;           ;           ;           ;           ;     27.20 ;     -      ;      27.20 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 15 ; E. DA CUNHA  ; S1 ;   1 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    148.00 ;      0.53 ;           ;           ;           ;           ;     27.20 ;     -      ;      27.20 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 15 ; E. DA CUNHA  ; S1 ;   1 ;    4  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    148.00 ;      0.53 ;           ;           ;           ;           ;     21.64 ;     -      ;      27.20 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 15 ; E. DA CUNHA  ; S1 ;  99 ;   99  ;    429.20 ;     -     ;     -     ;     55.00 ;      0.20 ;     90.55 ;      0.33 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;    145.55 ;      0.52 ;      0.00 ;      0.00 ;    145.55 ;      0.52 ;    145.55 ;      0.52 ;      0.00 ;      0.00 ;    103.24 ;     108.80 ;     108.80 ;  -  ;      0.00 ;     85.08 ;
 22 ; MEDIA  ; 16 ; A.S.OLIVEIRA ; S1 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    178.00 ;      0.64 ;           ;           ;           ;           ;     16.00 ;     -      ;      16.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 16 ; A.S.OLIVEIRA ; S1 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    178.00 ;      0.64 ;           ;           ;           ;           ;     16.00 ;     -      ;      16.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 16 ; A.S.OLIVEIRA ; S1 ;  99 ;   99  ;     -0.00 ;     -     ;     -     ;      2.00 ;      0.01 ;    145.55 ;      0.52 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;    148.34 ;      0.53 ;      0.00 ;      0.00 ;    183.84 ;      0.66 ;    183.84 ;      0.66 ;     -0.78 ;     -0.00 ;     32.00 ;      32.00 ;      32.00 ;  -  ;      0.00 ;     25.48 ;
 22 ; MEDIA  ; 24 ; EMBORCACAO   ; S2 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1048.00 ;      3.77 ;           ;           ;           ;           ;   -352.81 ;     -      ;     298.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 24 ; EMBORCACAO   ; S2 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1048.00 ;      3.77 ;           ;           ;           ;           ;      0.00 ;     -      ;     298.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 24 ; EMBORCACAO   ; S2 ;   1 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1048.00 ;      3.77 ;           ;           ;           ;           ;      0.00 ;     -      ;     298.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 24 ; EMBORCACAO   ; S2 ;   1 ;    4  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1048.00 ;      3.77 ;           ;           ;           ;           ;      0.00 ;     -      ;     298.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 24 ; EMBORCACAO   ; S2 ;  99 ;   99  ;    315.46 ;   7019.11 ;     53.76 ;    671.00 ;      2.42 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;   -324.89 ;     -1.17 ;      0.00 ;      0.00 ;   1019.27 ;      3.67 ;   1019.27 ;      3.67 ;      0.00 ;      0.00 ;   -352.81 ;    1192.00 ;    1192.00 ;  -  ;      0.00 ;    125.80 ;
 22 ; MEDIA  ; 25 ; NOVA PONTE   ; S2 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    576.00 ;      2.07 ;           ;           ;           ;           ;    170.00 ;     -      ;     170.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 25 ; NOVA PONTE   ; S2 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    576.00 ;      2.07 ;           ;           ;           ;           ;    170.00 ;     -      ;     170.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 25 ; NOVA PONTE   ; S2 ;   1 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    576.00 ;      2.07 ;           ;           ;           ;           ;    170.00 ;     -      ;     170.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 25 ; NOVA PONTE   ; S2 ;  99 ;   99  ;    295.48 ;   7631.98 ;     73.53 ;    493.00 ;      1.77 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;    497.31 ;      1.79 ;      0.00 ;      0.00 ;    616.23 ;      2.22 ;    616.23 ;      2.22 ;      0.00 ;      0.00 ;    510.00 ;     510.00 ;     510.00 ;  -  ;      0.00 ;    109.90 ;
 22 ; MEDIA  ; 26 ; MIRANDA      ; S2 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    675.00 ;      2.43 ;           ;           ;           ;           ;    136.00 ;     -      ;     136.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 26 ; MIRANDA      ; S2 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    675.00 ;      2.43 ;           ;           ;           ;           ;    136.00 ;     -      ;     136.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 26 ; MIRANDA      ; S2 ;   1 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    675.00 ;      2.43 ;           ;           ;           ;           ;    136.00 ;     -      ;     136.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 26 ; MIRANDA      ; S2 ;  99 ;   99  ;    348.68 ;    145.21 ;     99.46 ;     78.00 ;      0.28 ;    497.31 ;      1.79 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;    648.07 ;      2.33 ;      0.00 ;      0.00 ;    683.60 ;      2.46 ;    683.60 ;      2.46 ;      0.00 ;      0.00 ;    408.00 ;     408.00 ;     408.00 ;  -  ;      0.00 ;     68.11 ;
 22 ; MEDIA  ; 30 ; CORUMBA I    ; S2 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    570.00 ;      2.05 ;           ;           ;           ;           ;    125.00 ;     -      ;     125.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 30 ; CORUMBA I    ; S2 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    570.00 ;      2.05 ;           ;           ;           ;           ;    125.00 ;     -      ;     125.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 30 ; CORUMBA I    ; S2 ;   1 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    570.00 ;      2.05 ;           ;           ;           ;           ;    125.00 ;     -      ;     125.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 30 ; CORUMBA I    ; S2 ;  99 ;   99  ;      2.30 ;  15257.44 ;   1481.30 ;    661.00 ;      2.38 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;    556.78 ;      2.00 ;      0.00 ;      0.00 ;    556.78 ;      2.00 ;    556.78 ;      2.00 ;      0.00 ;      0.00 ;   1465.88 ;     375.00 ;     375.00 ;  -  ;      0.00 ;  21799.16 ;
 22 ; MEDIA  ; 31 ; ITUMBIARA    ; S2 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2940.00 ;     10.58 ;           ;           ;           ;           ;    347.00 ;     -      ;     347.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 31 ; ITUMBIARA    ; S2 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2940.00 ;     10.58 ;           ;           ;           ;           ;    235.76 ;     -      ;     347.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 31 ; ITUMBIARA    ; S2 ;   1 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2940.00 ;     10.58 ;           ;           ;           ;           ;      0.00 ;     -      ;     347.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 31 ; ITUMBIARA    ; S2 ;   1 ;    4  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2940.00 ;     10.58 ;           ;           ;           ;           ;      0.00 ;     -      ;     347.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 31 ; ITUMBIARA    ; S2 ;   1 ;    5  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2940.00 ;     10.58 ;           ;           ;           ;           ;      0.00 ;     -      ;     347.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 31 ; ITUMBIARA    ; S2 ;   1 ;    6  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2940.00 ;     10.58 ;           ;           ;           ;           ;      0.00 ;     -      ;     347.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 31 ; ITUMBIARA    ; S2 ;  99 ;   99  ;    438.10 ; -18528.80 ;   -148.78 ;    444.00 ;      1.60 ;    879.97 ;      3.17 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;   1739.40 ;      6.26 ;      0.00 ;      0.00 ;   2842.91 ;     10.23 ;   2842.91 ;     10.23 ;      0.00 ;      0.00 ;    582.76 ;    2082.00 ;    2082.00 ;  -  ;      0.00 ;      0.00 ;
 22 ; MEDIA  ; 32 ; CACH.DOURADA ; S2 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2513.00 ;      9.05 ;           ;           ;           ;           ;     17.00 ;     -      ;      17.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 32 ; CACH.DOURADA ; S2 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2513.00 ;      9.05 ;           ;           ;           ;           ;     17.00 ;     -      ;      17.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 32 ; CACH.DOURADA ; S2 ;   2 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2513.00 ;      9.05 ;           ;           ;           ;           ;     54.00 ;     -      ;      54.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 32 ; CACH.DOURADA ; S2 ;   2 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2513.00 ;      9.05 ;           ;           ;           ;           ;     54.00 ;     -      ;      54.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 32 ; CACH.DOURADA ; S2 ;   2 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2513.00 ;      9.05 ;           ;           ;           ;           ;     54.00 ;     -      ;      54.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 32 ; CACH.DOURADA ; S2 ;   3 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2513.00 ;      9.05 ;           ;           ;           ;           ;     84.00 ;     -      ;      84.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 32 ; CACH.DOURADA ; S2 ;   3 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2513.00 ;      9.05 ;           ;           ;           ;           ;     84.00 ;     -      ;      84.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 32 ; CACH.DOURADA ; S2 ;   3 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2513.00 ;      9.05 ;           ;           ;           ;           ;     84.00 ;     -      ;      84.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 32 ; CACH.DOURADA ; S2 ;   4 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2513.00 ;      9.05 ;           ;           ;           ;           ;     64.66 ;     -      ;     105.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 32 ; CACH.DOURADA ; S2 ;   4 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2513.00 ;      9.05 ;           ;           ;           ;           ;      0.00 ;     -      ;     105.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 32 ; CACH.DOURADA ; S2 ;  99 ;   99  ;    257.89 ;     -     ;     -     ;    112.00 ;      0.40 ;   1739.40 ;      6.26 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;   1851.40 ;      6.67 ;      0.00 ;      0.00 ;   2541.50 ;      9.15 ;   2541.50 ;      9.15 ;      0.00 ;      0.00 ;    512.66 ;     658.00 ;     658.00 ;  -  ;      0.00 ;     27.96 ;
 22 ; MEDIA  ; 33 ; SAO SIMAO    ; S2 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2670.00 ;      9.61 ;           ;           ;           ;           ;    242.33 ;     -      ;     285.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 33 ; SAO SIMAO    ; S2 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2670.00 ;      9.61 ;           ;           ;           ;           ;      0.00 ;     -      ;     285.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 33 ; SAO SIMAO    ; S2 ;   1 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2670.00 ;      9.61 ;           ;           ;           ;           ;      0.00 ;     -      ;     285.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 33 ; SAO SIMAO    ; S2 ;   1 ;    4  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2670.00 ;      9.61 ;           ;           ;           ;           ;    285.00 ;     -      ;     285.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 33 ; SAO SIMAO    ; S2 ;   1 ;    5  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2670.00 ;      9.61 ;           ;           ;           ;           ;    285.00 ;     -      ;     285.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 33 ; SAO SIMAO    ; S2 ;   1 ;    6  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2670.00 ;      9.61 ;           ;           ;           ;           ;    285.00 ;     -      ;     285.00 ;  L  ;      0.00 ;           ;
 22 ; MEDIA  ; 33 ; SAO SIMAO    ; S2 ;  99 ;   99  ;    266.45 ;  15495.14 ;    279.70 ;   1150.00 ;      4.14 ;   1851.40 ;      6.67 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;   1607.33 ;      5.79 ;      0.00 ;      0.00 ;   2751.81 ;      9.91 ;   2751.81 ;      9.91 ;      0.00 ;      0.00 ;   1097.33 ;    1710.00 ;    1710.00 ;  -  ;      0.00 ;     64.63 ;
 23 ; MEDIA  ;  6 ; FURNAS       ; S1 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1692.00 ;      6.09 ;           ;           ;           ;           ;    164.00 ;     -      ;     164.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ;  6 ; FURNAS       ; S1 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1692.00 ;      6.09 ;           ;           ;           ;           ;     56.68 ;     -      ;     164.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ;  6 ; FURNAS       ; S1 ;   1 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1692.00 ;      6.09 ;           ;           ;           ;           ;      0.00 ;     -      ;     164.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ;  6 ; FURNAS       ; S1 ;   1 ;    4  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1692.00 ;      6.09 ;           ;           ;           ;           ;      0.00 ;     -      ;     164.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ;  6 ; FURNAS       ; S1 ;   1 ;    5  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1692.00 ;      6.09 ;           ;           ;           ;           ;      0.00 ;     -      ;     164.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ;  6 ; FURNAS       ; S1 ;   1 ;    6  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1692.00 ;      6.09 ;           ;           ;           ;           ;      0.00 ;     -      ;     164.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ;  6 ; FURNAS       ; S1 ;   2 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1692.00 ;      6.09 ;           ;           ;           ;           ;      0.00 ;     -      ;     164.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ;  6 ; FURNAS       ; S1 ;   2 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1692.00 ;      6.09 ;           ;           ;           ;           ;      0.00 ;     -      ;     164.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ;  6 ; FURNAS       ; S1 ;  99 ;   99  ;    246.27 ;   1371.74 ;      7.97 ;   1295.00 ;      4.66 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;    322.00 ;      1.16 ;      0.00 ;      0.00 ;   1597.27 ;      5.75 ;   1597.27 ;      5.75 ;      0.00 ;      0.00 ;    220.68 ;    1312.00 ;    1312.00 ;  -  ;      0.00 ;     79.53 ;
 23 ; MEDIA  ;  7 ; M. DE MORAES ; S1 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1328.00 ;      4.78 ;           ;           ;           ;           ;     38.00 ;     -      ;      38.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ;  7 ; M. DE MORAES ; S1 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1328.00 ;      4.78 ;           ;           ;           ;           ;     38.00 ;     -      ;      38.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ;  7 ; M. DE MORAES ; S1 ;   2 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1328.00 ;      4.78 ;           ;           ;           ;           ;     45.00 ;     -      ;      45.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ;  7 ; M. DE MORAES ; S1 ;   2 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1328.00 ;      4.78 ;           ;           ;           ;           ;     45.00 ;     -      ;      45.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ;  7 ; M. DE MORAES ; S1 ;   3 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1328.00 ;      4.78 ;           ;           ;           ;           ;     51.00 ;     -      ;      51.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ;  7 ; M. DE MORAES ; S1 ;   3 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1328.00 ;      4.78 ;           ;           ;           ;           ;     51.00 ;     -      ;      51.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ;  7 ; M. DE MORAES ; S1 ;   3 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1328.00 ;      4.78 ;           ;           ;           ;           ;     35.23 ;     -      ;      51.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ;  7 ; M. DE MORAES ; S1 ;   3 ;    4  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1328.00 ;      4.78 ;           ;           ;           ;           ;      0.00 ;     -      ;      51.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ;  7 ; M. DE MORAES ; S1 ;   4 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1328.00 ;      4.78 ;           ;           ;           ;           ;      0.00 ;     -      ;      54.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ;  7 ; M. DE MORAES ; S1 ;   4 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1328.00 ;      4.78 ;           ;           ;           ;           ;      0.00 ;     -      ;      54.00 ;  L  ;      0.00 ;           ;
